DATA	GSM839353	GSM839354	GSM839355	GSM839356	GSM839357	GSM839358	GSM839359	GSM839360	GSM839361	GSM839362	GSM839363	GSM839364
IQCK	5.567919252	5.587483691	5.7076514204999995	5.433552878	5.554643152500001	5.649666745999999	5.6180807875	5.7060931695	5.6155326615	5.456624918	5.459589853000001	5.7310874065
IQGAP1	10.54994072	10.39875607	10.42485174	10.42435836	10.31005836	10.30064605	10.31164698	10.23930984	10.49717871	10.39443637	10.3677004	10.62183954
IQGAP2	3.190056708	3.0326245419999998	3.0554804884999998	3.0474605055	3.2005235929999998	3.415862982	3.1929091915	3.299207204	3.278089025	3.223989643	3.216934661	3.3941267575
IQGAP3	5.705971272999999	5.571947316499999	5.6495116255	5.506116671499999	5.6153299675	5.2803185379999995	5.504913458000001	5.6155322975	5.344762167500001	5.475824901999999	5.475189132	5.648385826
IQSEC1	7.1757925475	7.2080548115	7.1051128275	7.1374915515	7.1951933875	7.1944106475	7.1330019615	7.1238083660000004	7.496413248	7.518270916	7.6271710575	7.636763836
IQSEC2	5.319074567	5.508096928	5.569052427	5.218554529	5.888904046	5.504813676	5.553939531	5.647433024	5.398544555	5.44767443	5.532801224	5.722653572
IQSEC3	4.0230524795	4.313913329	4.5104267065000005	4.2725846525	4.506687759	4.236938661	4.1807612805000005	4.3951690345	4.173218879	4.3457225914999995	4.2493847385	4.13735343
IQUB	3.287165163	3.466903492	3.244678026	3.770131551	3.087931563	3.193932503	3.207339886	3.199001675	3.412550494	3.362145345	3.129976574	3.168149113
IRAK1	9.831371150999999	9.7156637935	9.717839186500001	9.786767663	9.87980402	9.949433082	9.9160843705	10.0791118295	9.7235110895	9.775706272	9.777791876	9.8242170135
IRAK1BP1	5.691516904	5.5070759165	5.4496410305000005	5.6802500205	5.0419806435000005	5.4466881605	5.469556423	5.187730162499999	5.949914968	5.675526297499999	5.8272551265	5.979716698
IRAK2	3.906324577	4.417070902	4.216132494	4.279022568	4.212433247	4.105687097	4.309451243	4.62728181	4.200274434	4.028283569	3.990937548	4.340664717
IRAK3	5.07048875	5.353167752	4.936788887	4.995066287	4.010176117	4.17410229	4.286114796	3.996626649	3.984737482	4.143469201	4.081203848	4.076055695
IRAK4	6.966660469	7.098775222	7.049518502	7.203817457	6.75293647	7.06665895	6.889018517	6.970354966	7.61923026	7.6405587	7.748777781	7.559083858
IREB2	5.2645366955	5.335211623	5.4553348895	5.3209567205	4.9802944305	5.032155911	5.185310691	5.243624764	5.444757966	5.069580082	5.210565357	5.284538628
IRF1	7.3288205495	7.3534868585	7.415002371	7.396383140999999	7.2469840455	7.302725887999999	7.2471453535	7.328188625	6.981550577	7.096493075	7.0345359105	7.0252506025
IRF2	7.30165689	7.499596517	7.302646009	7.370992801	7.230278712	7.267425135	7.430756537	7.283620421	6.964627871	6.791937125	7.027588433	7.016759731
IRF2BP1	6.989436125	7.212576845	7.259018039	7.129202148	7.404898315	7.281388077	6.986135024	7.319525373	7.144396633	7.16975242	6.990657671	7.259695594
IRF2BP2	8.51245702	8.488814422	8.465499466	8.422710998	8.432031948	8.460503326	8.487459329	8.57972908	8.061658743	8.087603972	7.978300025	8.156882682
IRF2BPL	11.47971201	11.49549645	11.48019964	11.56239387	11.32311103	11.36792542	11.4258776	11.23982393	11.07159794	10.98370773	11.03703388	11.11629578
IRF3	8.267434094	7.943130607	8.229986229	8.234247232	8.403023975	8.58636799	8.42561385	8.568959443	8.463476506	8.43041695	8.470449927	8.392724901
IRF4	4.73009137	4.69340872	4.961518388	4.432080952	4.854653943	4.473193193	4.721957109	4.773184665	4.641047782	4.70227938	4.491761578	4.618660359
IRF5	5.288323831	5.076324244	5.279212127	5.106446249	5.176011378	4.89045275	5.133497865	4.917843185	4.747413782	5.030791897	4.953446958	4.662327594
IRF6	3.277661491	3.258262767	3.482203452	3.319980144	3.277567692	3.340222732	3.333758606	3.485492035	3.475226419	3.266667571	3.34173024	3.367610998
IRF7	7.147075246	7.29997339	7.163058092	7.212240194	7.61131621	7.761420154	7.644863876	7.536247154	7.255049173	7.748850061	7.694900992	7.557718925
IRF8	5.276530492	5.251215483	5.47367192	5.326820617	5.244848071	5.208967301	5.291207791	5.185232462	5.09833906	5.272718452	5.156007739	5.391592461
IRF9	8.229592818	8.138497477	8.195458693	8.255661889	7.843835908	8.044452334	8.075752047	8.069615911	8.605228765	8.621606864	8.675203643	8.607036439
IRG1	3.55619268	3.55565365	3.433906952	3.602360808	3.41536089	3.37011032	3.501101914	3.17871451	3.249126287	3.441176551	3.115140635	3.199667355
IRGC	4.735027119	4.823849581	5.03902124	4.575568711	4.677088968	4.424280959	4.726022421	4.739738097	4.655163239	4.725918492	4.623000277	4.668084271
IRGM	3.016202384	3.195483041	3.178594772	3.129816317	3.231935737	3.351359574	3.047552088	3.492835107	2.891624315	3.225931027	2.968962495	3.241205438
IRGQ	6.6474472395	6.494626114999999	6.6575874850000005	6.76637137	6.792528356	6.832858726	6.9052882945	6.857546177	6.8633614935	6.7286379305	6.829847621	6.830532277
IRS1	8.165972062	8.295986977	8.204260575	8.177162039	7.601856795	7.826035355	7.8313806	7.638741927	7.988241231	7.835149375	7.821987909	7.96224604
IRS2	10.113666056500001	10.097297605	10.134898481	10.0754644305	9.970658252	9.9560273255	9.913295916	10.0831741035	9.865174693	9.8028653105	9.923376997999998	9.9273520155
IRS4	4.524309382	4.455340397	4.438296925	4.463910845	4.776119069	4.319325923	4.479625853	4.505239773	4.393799093	4.433382851	4.490358014	4.454743908
IRX1	4.955195351	4.895547269	4.675472399	4.738116985	4.443037878	4.597168793	4.729239782	5.070861282	4.644888326	4.63736836	4.999479224	4.643346205
IRX2	4.466244585	4.3808655785	4.4538498885	4.2176651935	4.474097606	4.2161285735	4.2498028985000005	4.726279127	4.203941378	4.2865730745	4.2310210235	4.2351394235
IRX3	9.007619684	8.904371395	8.887498105	8.96725964	9.603184161	9.770056309	9.84456235	9.55073375	9.576378576	9.576805317	9.52244078	9.683996895
IRX4	4.161339479	4.231982713	4.020440385	4.24364258	4.303047725	4.209374006	4.18081107	4.223758232	3.914205755	4.084220211	4.209374006	4.28867401
IRX5	7.895887736	7.904679405	7.687182223	7.952808682	8.419718041	8.522578005	8.450330802	8.483639376	7.756301374	7.481132606	7.635906956	7.697048041
ISCA1	9.675018659	9.642911401	9.573932996	9.81546706	9.848659421	9.842942586	9.881798168	9.814715257	9.494072184	9.482967023	9.397673191	9.583021427
ISCA2	10.55788792	10.49890533	10.47529095	10.63375273	10.63625748	10.80965995	10.6463052	10.57963853	10.39237605	10.47863099	10.5295917	10.42843731
ISCU	11.62963138	11.63714669	11.72309751	11.68617668	11.83137781	11.98687801	11.87533901	11.75584866	11.62286161	11.52849034	11.6200483	11.53936964
ISG15	10.20049561	10.16430814	10.18757945	10.2754769	10.71516709	10.81727471	10.67136402	10.69429541	10.22255506	10.31415605	10.34449385	10.24615911
ISG20	6.28891373	6.387347609	6.3865665225	6.547744936	7.205549854	7.2501167695	7.322684963	7.094474186999999	6.3227043005	6.5935255260000005	6.589907299	6.459523251
ISG20L2	9.349277213	9.223411515	9.262317844	9.213739936	9.551169748	9.626479671	9.660011401	9.597123234	9.523425173	9.315518814	9.443485608	9.542624397
ISL1	3.043102713	3.035693563	2.84253968	2.962461909	3.249921069	2.991900575	3.137039672	3.17998173	2.927626484	3.019929355	2.951430385	2.972991919
ISL2	3.912741102	3.860176222	4.051216131	3.436043426	4.138886748	4.674943717	3.879664549	4.570894296	3.979503227	4.010090169	3.926900905	3.612304326
ISLR	4.726679575	3.913228299	4.320567733	4.115397618	3.958815316	4.290553652	4.071397469	4.133797128	3.931034686	4.161180432	4.074635799	4.101478063
ISLR2	4.950835479	4.656226547	4.995164997	4.482081971	5.346851501	4.785743357	5.01709555	5.268234747	5.206354979	5.007824017	5.028921988	4.945454515
ISM1	3.8012571944999998	3.7077798184999997	3.8407366745	3.973220905	3.9988904764999997	4.2128139115	4.068670064	4.0242794275	4.0575003145	3.6944913565	3.950562965	3.945760382
ISM1-AS1	3.17510761	3.335448303	3.169071008	3.193428099	3.35162224	3.217400721	3.162570769	3.482621809	3.144414356	3.315598018	3.169071008	3.253095892
ISM2	5.033956883	4.754230553	4.883474251	4.951801476	4.971437418	5.008047982	5.292873141	5.384010867	4.986019747	4.930179114	4.952710513	4.827890495
ISOC1	10.06485015	9.958119954	10.04763042	10.0701739	9.701976238	9.834052147	9.980789385	9.576401786	10.10625007	10.10875737	10.18072652	10.17949021
ISOC2	9.145907686	8.964707446	9.106537784	9.139077065	9.58868865	9.557949722	9.5017258	9.769167642	8.998439815	9.188514457	9.094508004	9.07545472
ISPD-AS1	2.848269999	2.6504568385000002	2.7882038854999998	2.798815993	2.9297094475	2.7024356265	2.956610218	2.8617127205	2.8073939274999997	2.754304349	2.7066926825	2.768476166
IST1	7.5878837245	7.6221881825	7.64059039	7.646890279500001	7.575232314999999	7.5472512845	7.3725324725000005	7.575147675	7.9101997520000005	7.6439815929999995	7.5901740875	7.642779225
ISX	3.737298121	3.770911866	3.95874572	3.912553227	4.342217381	4.207172581	3.970349798	4.170524465	4.14398679	3.901806155	3.830728909	3.855294617
ISY1	8.1246962015	8.0252460665	8.0845679585	8.130405023	8.141291347	8.291241222	8.1277932335	8.325694355500001	8.10252504	8.125513704	8.119721593	8.12587501
ISYNA1	5.537838538	5.618296689499999	5.5242327265	5.581403796	5.695666302499999	5.469093219	5.6519360044999996	5.736609338	5.661095105	5.7384522024999995	5.8028830495	5.808534906
ITCH	7.381386448	7.4581582285	7.31613843	7.266765397	7.300966937	7.2663256060000005	7.3824967274999995	7.2191591355	7.438883369	7.417043123499999	7.368538942000001	7.4513230075
ITFG1	5.359670328	5.505172557	5.331277338	5.743182372	5.218550071	5.475201389	5.288359954	4.916381	5.674364143	5.916093456	5.723792982	5.660854599
ITFG2	6.649470646	6.693429336	6.535305834	6.537999916	6.763774576	6.503869359	6.576145338	6.520402563	6.584649993	6.782307283	6.68299452	6.600531307
ITFG3	7.118354674	7.192957381	7.158732227	7.171078935	7.280186989	7.569582363	7.492555995	7.333524064	7.638512972	7.554870093	7.676560592	7.691911391
ITGA1	3.521035973	3.660323783	3.40067514	3.318650487	3.397023199	3.191326019	3.417167968	3.590636149	3.562713935	3.420575705	3.459303288	3.655053215
ITGA10	6.521127969	6.507978286	6.542757443	6.582725137	6.271952265	6.182054013	6.463219234	6.25848704	6.279440622	6.17055864	6.213468416	6.21018121
ITGA11	5.233554881	4.971985744	5.224659758	5.071846089	5.385474806	5.552002821	5.168816657	5.507624484	5.222659118	5.030480326	5.021690004	4.96350597
ITGA2	10.671001182000001	10.737279985	10.625364211	10.641675898999999	10.2158412445	10.0741702645	10.270412779499999	10.287860829	10.234682771	9.903939808	10.129247539000001	10.132545218499999
ITGA2B	4.444934558	4.4160797725	4.677158992000001	4.4938672935	4.489602622	4.3041495705	4.2319396099999995	4.419676197499999	4.0452059575	4.446324249	4.2998138635	4.23810174
ITGA3	9.186844862	8.959090669	8.993800603	9.241531766	8.771696459	8.894074629	8.952276434	8.801635957	9.023290756	9.058080353	9.141166084	9.069197172
ITGA4	2.921958138	2.940186939	2.939277902	2.850587574	3.029493034	3.00975407	2.916082588	2.91239724	2.750081867	2.763290625	3.043175607	2.771694348
ITGA5	7.872694473	7.691185704	7.569815904	7.734439464	7.908566162	7.711615275	7.856235543	7.995609961	8.110599172	7.929923083	8.178081664	8.053060585
ITGA6	10.614689742500001	10.566069682	10.5567325015	10.4800306405	9.89523514	9.822783556000001	9.9970845355	9.9322166205	10.5883867585	10.248634276	10.3568218095	10.623079346
ITGA7	4.944943057	4.836024043	4.851884318	4.630039286000001	5.0783386880000005	5.0828558895	4.8350116675	5.1894317725	5.0244970900000006	5.0153658085	4.6225197215	4.898712360499999
ITGA8	3.3498136670000003	3.4246386275000003	3.4007276115	3.1929147745	3.5657641665	3.353937321	3.3847001829999996	3.344551333	3.138778963	3.3992642755	3.376693116	3.3374142305
ITGA9	3.8123530675	3.6080635795000005	3.715697154	3.642582352	3.763210874	3.5059504025	3.614341071	3.930513773	3.6943603675	3.712007627	3.6846564265	3.6286195240000003
ITGA9-AS1	4.312657098	4.238351383	4.574144239	4.268108716	4.337606337	4.352330712	4.375146763	4.584587654	4.127970386	4.2005246	4.243588321	4.157178135
ITGAD	5.088890985	4.965091675	5.235936374	4.971927813	5.207365206	4.971927813	5.066194883	5.002929259	4.956006034	5.01709555	4.758810731	4.88903275
ITGAE	11.51952093	11.4466495	11.43023447	11.49331531	11.73591092	11.80245373	11.68784963	11.68672259	11.68172195	11.67964996	11.76257308	11.71937317
ITGAL	3.926393861	3.9195938575000002	3.942707767	3.904865232	4.0845197225	3.9936364345	3.898757376	4.0229949744999995	3.7988387785	3.9533884524999996	3.9243504865	4.01227984
ITGAM	3.391510062	3.319002099	3.387224936	2.993119714	3.364752839	3.321860024	3.21039281	3.451904674	3.25882499	3.418655674	3.149605557	3.102751446
ITGAV	10.5955014	10.47463957	10.44653867	10.52145513	9.884633714	10.01450128	10.04701658	9.913519801	10.65939136	10.56618735	10.70406923	10.58045015
ITGAX	4.7159486600000005	4.764739968000001	4.8870272435	4.853452096	4.935721578500001	4.828301326	4.652648936	4.7462066995	4.7277955445	4.8541400525	4.752435277	4.654353042
ITGB1	3.40067514	3.378864223	3.256271532	3.412730003	3.315475449	3.399408415	3.413947737	3.446799853	3.517756408	3.385079485	3.329115357	3.513145062
ITGB1BP1	7.505690829	7.456051985	7.367611889	7.502815052	7.545291841	7.64239898	7.595654684	7.57538151	7.655223322	7.688837647	7.775910502	7.652708346
ITGB1BP2	4.783545416	4.960753352	4.861408818	4.877452575	5.332922312	5.068899902	4.944736849	4.987841892	4.920395244	4.892001064	5.172420238	4.982245762
ITGB2	6.646428882	6.393075114	6.544586821	6.955263992	5.346851501	5.244953976	5.250927339	5.551643117	5.315699275	5.283366052	5.077133564	5.405606706
ITGB2-AS1	6.554441295	6.6176145875	6.458828599	6.64408345	5.4756687905	5.5657426425	5.5830260334999995	5.7139471705	5.5606079975	5.8636325395	5.6638954255	5.687705295000001
ITGB3	4.412735432	4.290352998	4.390938702	4.051601547	4.516733389	4.068009186	4.211374951	4.472857933	4.900347743	4.589271311	4.836143522	4.873096852
ITGB3BP	10.54043122	10.57893081	10.45486808	10.55966255	10.57859844	10.46207949	10.42388595	10.54508931	10.39694386	10.49478385	10.54280126	10.47217792
ITGB4	5.437326204	5.644196902	5.831681403	5.368296658	5.132042924	4.995682649	5.183857521	5.579157758	5.325407325	5.222108856	5.27315901	5.259259098
ITGB5	6.426211532	6.5877587205	6.396695278999999	6.781903231499999	6.0487090805	6.2045880765	6.420799603	6.1548960815000004	6.7867786295000005	6.7345314819999995	6.865140517	6.78596899
ITGB7	6.54946157	6.336301034	6.529931861	5.982165039	6.522265	6.22744132	6.494259266	6.63816669	6.369436407	6.350737728	6.546760089	6.436159246
ITGB8	3.797587451	3.854763553	3.469450819	3.472015748	4.192600245	4.292349105	3.921760306	4.279737596	3.880499619	4.029931617	3.77329787	4.088100326
ITGBL1	5.16447737	5.027469171	4.817247147	4.845567246	4.605594313	4.591539619	4.992625033	4.789584914	4.757476519	4.707625654	4.957591765	4.515501775
ITIH1	5.080599563	4.881093611	4.944908253	4.812575475	5.391641759	5.133882831	4.977124976	5.091011422	4.936755571	5.075443485	4.904634849	5.01649928
ITIH2	3.868236551	3.88833252	4.012777624	3.746535346	4.171255468	4.028672637	3.915999378	4.384778895	4.088562938	3.878917645	3.700719963	4.079032116
ITIH3	4.529291957	4.258539399	4.360636973	4.238598865	4.269004317	4.491697216	4.077176089	4.266685729	4.364606989	4.228748111	4.168218297	4.256220811
ITIH4	5.193418376	5.1120594735000005	5.297163931	5.251305792	5.2528324105	5.3028238035	5.3026928595000005	5.444311746	5.248753433999999	5.2079102585	5.212545259500001	5.132518565
ITIH5	3.766377108	3.8563603645	3.8300060475	3.9505712505000004	3.983429681	3.713590366	3.9102178425	3.7968321644999996	3.8473446085000003	3.8222375585	3.8085273355	3.9585034455
ITIH6	4.284787382	4.201944237	4.483792483	4.357008034	4.427698555	4.411824	4.308622983	4.467478545	4.234402689	4.372612281	4.36354546	4.280474587
ITK	3.206230424	3.230622874	3.072269915	3.254257821	3.109725463	3.185973483	3.367472506	3.154753344	3.094203826	3.35162224	3.004026483	3.153148008
ITLN1	4.425112475	4.587194581	4.687823954	4.453751698	4.416043041	4.436007401	4.589959808	4.730991583	4.491937764	4.57725074	4.418853681	4.348824081
ITM2A	4.7369035215	4.8630253979999996	4.5314609905	4.6455701155	5.407113185	5.646205763	5.527134875	5.431875144999999	4.3671035665	4.3814876975	4.753795954999999	4.7299030779999995
ITM2B	11.481576935	11.468460115	11.489631339999999	11.528205965	11.424225945	11.4117447	11.505935175	11.410852315	11.715854865	11.678314765	11.62501365	11.708015764999999
ITM2C	9.308799788	9.289511476	9.413227327	9.331366134	9.780556963	9.838045511	9.742946041	9.794839657	9.339133481	9.39336062	9.410274532	9.424233903
ITPA	10.49898798	10.49059448	10.5496354	10.5515348	10.76743365	10.71040101	10.72129611	10.81957897	10.74632931	10.78082263	10.79502919	10.71976572
ITPK1	6.401681188	6.537260208	6.490309562	6.45583039	6.324408813	6.547073166	6.252074223	6.447735827	6.28810771	6.324408813	6.375917849	6.239590604
ITPK1-AS1	4.400574689	4.1253162605	4.2860631515000005	4.173274455	4.114311450000001	4.167050493	4.103533410000001	4.267981948	4.1150212625	4.1916187195	4.297057481	4.276071528
ITPKA	6.538405691	6.473875617	6.425324108	6.668354286	6.503958566	6.593465232	6.527429996	6.664642284	6.808833702	6.849467486	6.944170286	6.870078904
ITPKB	4.820379014	4.828370987	4.919992142	4.923775999	4.885785711	4.87866515	5.045901166	4.879412971	4.659993929	4.779799843	4.688330189	4.876114234
ITPKB-IT1	6.063469768	5.941814262	6.07972549	6.024039832	6.177250643	6.363854777	6.095355574	6.071731323	6.315751209	6.042945198	6.315276956	6.073517607
ITPKC	5.821062426	5.335046165	5.744871545	5.688598271	5.687866145	5.911251964	5.770317864	5.730212469	5.804138832	5.844874961	5.817723133	5.899458648
ITPR1	6.181936016	6.374672777000001	6.2136450445	6.24437733	6.1297770069999995	6.1075174875	6.2653447765	6.3115965915	6.2362430280000005	6.0696857259999994	6.0290573384999995	6.209704168
ITPR1-AS1	4.204053108	4.420239233	4.186492584	4.150076004	4.07238875	4.091887203	4.178101338	4.212160227	4.388060468	4.100756912	4.154734016	3.763432168
ITPR2	5.775853003	5.7412594165	5.8398328755	5.642265845	5.8875119485	5.5662390120000005	5.680801462	5.899551873	6.0159207975	5.676839421	5.824244607500001	5.873244316499999
ITPR3	7.2699995385	7.1972974144999995	7.252674967	7.258205717999999	6.9110043965	7.2249958145	6.9770044545	6.991612353000001	7.169918686	7.3234141095	7.300305644	7.2192236235
ITPRIP	7.7014167055	7.773571132	7.697116201	7.6756504759999995	7.8556779315	7.745001566499999	7.7311054825	7.809398015999999	7.907661261	7.719478121	7.8169495525	7.7998615805
ITPRIPL1	4.539231098	4.475422196	4.981932368	4.717421352	4.758623214	4.988382175	4.617858386	5.210392703	4.79337665	4.489590223	4.673306546	4.553483458
